sourceArchiveURI	reference	consumer.distinct	consumer.records
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Wildekamp, R.H., B.R. Watters and I.F.N. Sainthouse. 2002. Two new species of the genus <i>Nothobranchius</i> (Cyprinodontiformes: Aplocheilidae) from the Kilombero River basin, Tanzania. Ichthyol. Explor. Freshwat. 13(1):1-10.	1	1
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Michel, P. and T. Oberdorff. 1995. Feeding habits of fourteen European freshwater fish species. Cybium 19(1):5-46.	2	22
https://github.com/globalbioticinteractions/spire/archive/f9a1ba09085173a5bf56736456947d5a787d00de.zip	D. J. W. Moriarty, J. P. E. C. Darlington, I. G. Dunn, C. M. Moriarty and M. P. Tevlin, Feeding and grazing in Lake George, Uganda, Proc. Roy. Soc. B. 184:299-319 (1973).	1	3
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Platell, M.E. and I.C. Potter. 1998. Distributions, size compositions and diets of two abundant benthic ambush-feeding teleosts in coastal waters of south-western Australia. J. Mar. Biol. Ass. U.K. 78(2):587-608.	2	19
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Millar, F.J.D. and A.N. Vallejo Jr. 1987. A contribution to the biology of <i>Ophiocara aporos</i> (Bleeker). Fish. Res. J. Phillips. 12(1-2):29-42.	1	11
https://github.com/globalbioticinteractions/sealifebase/archive/6e93023088855bf66ea9241fb7d2d837375afe59.zip	Smith, K.R., D.A. Somerton, M.-S. Yang and D.G. Nichol. 2004. Distribution and biology of prowfish (<i>Zaprora silenus</i>) in northeast Pacific. Fish. Bull. 102:168-178.	1	1
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Fulton, W. 1982. Observation on the ecology of four species of the genus <i>Paragalaxias</i> (Pisces:Galaxiidae) from Tasmania. Aust. J. Mar. Freshwat. Res. 33:999-1016.	4	21
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Matthes, H. 1964. Les poissons du lac Tumba et de la région d'Ikela. Étude systématique et écologique. Ann. Mus. R. Afr. Centr., série in-8°, Sci. Zool. 126:204 p.	4	12
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Marrero, C. and D.C. Taphorn. 1991. Notas sobre la historia natural y la distribucion de los peces gymnotiformes in la cuenca del Rio Apure y otros rios de la Orinoquia. Biollan. 8:123-142.	11	18
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Scrimgeour, G.J. and M.J. Winterbourn. 1987. Diet, food resource partitioning and feeding periodicity of two riffle-dwelling fish species in a New Zealand river. J. Fish Biol. 31:309-324.	1	5
https://github.com/globalbioticinteractions/sealifebase/archive/6e93023088855bf66ea9241fb7d2d837375afe59.zip	Franks, J.S., K.E. VanderKooy and N.M. Garber. 2003. Diet of tripletail, <i>Lobotes surinamensis</i>, from Mississippi coastal waters. Gulf Caribb. Res. 15:27-32.	1	6
https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	Pinnegar, J.K. (2014). DAPSTOM - An Integrated Database & Portal for Fish Stomach Records. Version 4.7. Centre for Environment, Fisheries & Aquaculture Science, Lowestoft, UK. February 2014, 39pp. Accessed at <https://www.cefas.co.uk/umbraco/CefasPlugins/DapstomSurface/Download?searchType=predator&species=SSS&years=1919&years=1917&years=1901&areas=IVb&areas=VIIa&areas=VIIe&minlength=0&maxlength=1000&nullLengths=true> on 20 May 2017.	1	9
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Compagno, L.J.V. and V.H. Niem. 1998. Squalidae. Dogfish sharks. p. 1213-1232. In K.E. Carpenter and V.H. Niem (eds.) FAO Identification Guide for Fishery Purposes. The Living Marine Resources of the Western Central Pacific. FAO, Rome.	1	1
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Gorbatenko, K.M. and V.I. Chuchukalo. 1989. Feeding and daily food consumption of Pacific salmon of the genus <i>Oncorhynchus</i> in the Okhotsk Sea during summer and autumn. Vopr. Ikhtiol. 3:456-464.	2	10
https://github.com/GoMexSI/interaction-data/archive/2fba3631b0676659c9a0d9898dcb4bfb41795b59.zip	P Sheridan, D Trimm. 1983. Summer Foods of Texas Coastal Fishes Relative to Age and Habitat	7	149
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Chikilev, V.G. and A.V. Datsky. 2000. Pacific sand lance <i>Ammodytes hexapterus</i> (Ammodytidae) in the Bay of Anadyr and adjacent waters. Vopr. Ikhtiol. 40(6):772-779.	8	8
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Wüstemann, O. and B. Kammerad. 1995. Der Hasel, <i>Leuciscus leuciscus</i>. Westarp Wissenschaften, Magdeburg, Germany, 195 p.	4	13
https://github.com/globalbioticinteractions/sealifebase/archive/6e93023088855bf66ea9241fb7d2d837375afe59.zip	Matallanas, J., M. Casadevall, M. Carrassón, J. Boix and V. Fernández. 1995. The food of <i>Seriola dumerili</i> (Pisces: Carangidae) in the Catalan Sea (western Mediterranean). J. Mar. Biol. Ass. U.K. 75(1):257-260.	1	1
https://zenodo.org/record/546426/files/globalbioticinteractions/byrnes-v1.0.zip	Holbrook, S. J., R. J. Schmitt, and J. A. Coyer. 1985. Age-related dietary patterns of sympatric adult surfperch. Copeia 1985:986-994.	2	5
https://github.com/globalbioticinteractions/sealifebase/archive/6e93023088855bf66ea9241fb7d2d837375afe59.zip	Villarroel, J.C. and E. Acuña. 2000. Consumption of deep-sea shrimp by bigeye flounder <i>Hippoglossina macrops</i> in fishing grounds off northern Chile. J. Fish Biol. 57(5):1280-1289.	1	2
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Graham, J.H. 1986. Niche ontogeny and progressive deviation in two congeneric sunfishes, <i>Enneacanthus obesus</i> and <i>E. gloriosus</i> (Centrarchidae). Unpubl. Dissert., Rutgers University, New Brunswick, New Jersey.	1	2
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Sierra, L.M., R. Claro and O.A. Popova. 1994. Alimentacion y relaciones tróficas. p. 263-284. In Rodolfo Claro (ed.) Ecología de los Peces Marinos de Cuba. Instituto de Oceanología Academia de Ciencias de Cuba and Centro de Investigaciones de Quintana Roo, Mexico.	78	243
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Abdurahiman, K.P., P.U. Zacharia, T.H. Nayak and K.S. Mohamed. 2007. Trophodynamics of the spotfin flathead <i>Grammoplites suppositus</i> (Troschel 1840) from the Southeast Arabian Sea. Asian Fisheries Science 20:125-143.	1	23
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Blanco, S., S. Romo, M.-J. Villena and S. Martínez. 2003. Fish communities and food web interactions in some shallow Mediterranean lakes. Hydrobiologia 506-509:473-480.	10	82
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Pen, L.J. and I.C. Potter. 1990. Biology of the nightfish, <i>Bostockia porosa</i> Castelnau, in a south-western Australian river. Aust. J. Mar. Freshwat. Res. 41(5):627-645.	1	40
https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	Pinnegar, J.K. (2014). DAPSTOM - An Integrated Database & Portal for Fish Stomach Records. Version 4.7. Centre for Environment, Fisheries & Aquaculture Science, Lowestoft, UK. February 2014, 39pp. Accessed at <https://www.cefas.co.uk/umbraco/CefasPlugins/DapstomSurface/Download?searchType=predator&species=HER&years=2011&years=2010&years=2009&years=2006&years=2005&years=2004&years=1991&years=1981&years=1976&years=1974&years=1973&years=1972&years=1937&years=1936&years=1935&years=1934&years=1924&years=1923&years=1922&years=1921&years=1920&years=1919&years=1918&years=1917&years=1905&years=1901&years=1894&years=1893&years=1887&years=1886&years=1885&years=1884&areas=VIIg&areas=VIIj&areas=VIIa&areas=IVa&areas=IVb&areas=VIId&areas=VIa&areas=VIIe&areas=VIIf&areas=IVc&minlength=0&maxlength=1000&nullLengths=true> on 20 May 2017.	1	2984
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Gramitto, M.E. 1999. Feeding habits and estimation of daily ration of poor cod <i>Trisopterus minutus capelanus</i> (Gadidae)in the Adriatic Sea. Cybium 23(2):115-130.	1	26
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Ljunggren, L. 2002. Growth response of pikeperch larvae in relation to body size and zooplankton abundance. J. Fish Biol. 60(2):405-414.	1	1
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Smith, J.A. 1867. Description of <i>Calamoichthys</i>, a new genus of ganoid fish from Old Calabar, Western Africa; forming an addition to the family Polypterini. Trans. R. Soc. Edinb. 24(2):457-479.	1	1
https://zenodo.org/record/546428/files/globalbioticinteractions/barnes-v1.0.zip	Scharf, F. S., Juanes, F. and Rountree, R. A. 2000. Predator size - prey size relationships of marine fish predators: interspecific variation and effects of ontogeny and body size on trophic-niche breadth. Marine Ecology-Progress Series 208: 229-248.	18	10994
https://github.com/globalbioticinteractions/sealifebase/archive/6e93023088855bf66ea9241fb7d2d837375afe59.zip	Brulé, T. and L.G. Rodriguez Canche. 1993. Food habits of juvenile red groupers, <i>Epinephelus morio</i> (Valenciennes, 1828), from Campeche Bank, Yucatan, Mexico. Bull. Mar. Sci. 52(2):772-779.	1	8
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Michael, S.W. 1993. Reef sharks and rays of the world. A guide to their identification, behavior, and ecology. Sea Challengers, Monterey, California. 107 p.	16	36
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Iken, K., E.R. Barrera-Oro, M.L. Quartino, R.J. Casaux and T. Brey. 1997. Grazing by the Antarctic fish <i>Notothenia coriiceps</i>: evidence for selective feeding on macroalgae. Antarc. Sci. 9(4):386-391.	1	37
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Spillman, C.-J. 1961. Faune de France: Poissons d'eau douce. Fédération Française des Sociétés Naturelles,Tome 65. Paris. 303 p.	2	2
https://github.com/globalbioticinteractions/gray2015/archive/f131b83b5bf2617c31581b87e2a3c1c32f6d4446.zip	Radforth, I. (1940). The Food of the Grayling (Thymallus thymallus), Flounder (Platichthys flesus), Roach (Rutilus rutilus) and Gudgeon (Gobio fluviatilis), with Special Reference to the Tweed Watershed. Journal of Animal Ecology, 9(2), 302�318.	2	35
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Christensen, M.S. 1991. Biological and socioeconomic investigations into the development of the freshwater fishery in east Kalimantan, Indonesia and into the suitability of the tinfoil barb, <i>Puntius schwanenfeldii</i> (Blkr. 1853), Cyprinidae for floating cage culture. University of Hamburg, Germany. 341 p. Ph.D. Thesis.	1	1
https://github.com/globalbioticinteractions/sealifebase/archive/6e93023088855bf66ea9241fb7d2d837375afe59.zip	Santic, M., I. Jardas and A. Pallaoro. 2003. Feeding habits of Mediterranean horse mackerel, <i>Trachurus mediterraneus</i> (Carangidae), in the central Adriatic Sea. Cybium 27(4):247-253.	1	7
https://github.com/globalbioticinteractions/sealifebase/archive/6e93023088855bf66ea9241fb7d2d837375afe59.zip	Bowman, R.E., C.E. Stillwell, W.L. Michaels and M.D. Grosslein. 2000. Food of northwest Atlantic fishes and two common species of squid. NOAA Tech. Memo. NMFS-NE 155, 138 p.	1	1
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Glubokov, A.I. and A.M. Orlov. 2004. Some morphophysiological indices and feeding habits of great sculpin Myoxocephalus polyacanthocephalus (Cottidae, Pisces) from the western Bering Sea. Vopr. Rybolovstva (Problems of fisheries) 5(3):425-438.	1	3
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Gon, O. 1990. Lampridae. p. 215-217. In O. Gon and P.C. Heemstra (eds.) Fishes of the Southern Ocean. J.L.B. Smith Institute of Ichthyology, Grahamstown, South Africa.	1	1
https://github.com/globalbioticinteractions/sealifebase/archive/6e93023088855bf66ea9241fb7d2d837375afe59.zip	Muus, B. and P. Dahlström. 1978. Meeresfische der Ostsee, der Nordsee, des Atlantiks. BLV Verlagsgesellschaft, München. 244 p.	1	1
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Dulmaa, A. 1999. Fish and fisheries in Mongolia. p. 187-236. In T. Petr (ed.) Fish and fisheries at higher altitudes: Asia. FAO Fish. Tech. Pap. No. 385. FAO, Rome. 304 p.	9	23
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Balanov, A.A., O.Z. Badaev, V.V. Napazakov and V.I. Chuchukalo. 2006. Distribution and some biological features of marbled eelpout <i>Lycodes raridens</i> (Zoarcidae) in the western Bering Sea. Vorposy Ikhtiologii 46(2):211-218.	1	6
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Watanabe, H., T. Kubodera and S. Kawahara. 2006. Summer feeding habits of the Pacific pomfret <i>Brama japonica</i> in the transitional and subarctic waters of the central North Pacific. J. Fish Biol. 68:1436-1450.	1	57
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Winemiller, K.O. and L.C. Kelso-Winemiller. 1996. Comparative ecology of catfishes of the Upper Zambezi River floodplain. J. Fish Biol. 49:1043-1061.	8	79
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Cohen, D.M. 1984. Argentinidae (including Microstomatidae). p. 386-391. In P.J.P. Whitehead, M.-L. Bauchot, J.-C. Hureau, J. Nielsen and E. Tortonese (eds.) Fishes of the north-eastern Atlantic and the Mediterranean, Volume 1. Unesco, Paris.	2	4
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Reynolds, J.D. 1970. Biology of the small pelagic fishes in the new Volta lake in Ghana. I. The lake and the fish: feeding habits. Hydrobiologia 35:569-603.	1	3
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Seegers, L. 1995. Revision of the Kneriidae of Tanzania with description of three new <i>Kneria</i> species (Teleostei: Gonorhynchifromes). Ichthyol. Explor. Freshwat. 6(2):97-128.	1	2
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Nielsen, J.G., D.M. Cohen, D.F. Markle and C.R. Robins. 1999. Ophidiiform fishes of the world (Order Ophidiiformes). An annotated and illustrated catalogue of pearlfishes, cusk-eels, brotulas and other ophidiiform fishes known to date. FAO Fish. Synop. 125(18):178p. Rome: FAO.	2	2
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Hardisty, M.W. 1986. <i>Petromyzon marinus</i> (Linnaeus 1758). p. 94-116. In J. Holcík (ed.) The Freshwater fishes of Europe. Vol. 1, Part 1. Petromyzontiformes.	1	24
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Tricas, T.C. 1979. Relationships of the blue shark, <i>Prionace glauca</i>, and its prey species near Santa Catalina Island, California. Fish. Bull. 77(1):175-182.	1	26
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Seegers, L. 1997. Killifishes of the world: Old world killis II: (<i>Aplocheilus</i>, <i>Epiplatys</i>, <i>Nothobranchius</i>). Aqualog, Verlag: A.C.S. Gmbh, Germany. 112 p.	1	1
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Pakhomov, E.A. 1998. Diet of two Antarctic dragonfish (Pisces: Bathydraconidae) from the Indian sector of the Southern Ocean. Antarc. Sci. 10(1):55-61.	2	53
https://github.com/GoMexSI/interaction-data/archive/2fba3631b0676659c9a0d9898dcb4bfb41795b59.zip	Frank Moseley. 1965. Biology of the Red Snapper, Lutjanus aya Bloch, of the Northwestern Gulf of Mexico	1	497
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Larraneta, M.G. 1964. Sobre la biologia de <i>Pagellus erythrinus</i> (L.) especialmente del de las costas de Castellon. Invest. Pesq. 27, 121-146.	1	8
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Nel, S.A., I.C. Potter and N.R. Loneragan. 1985. The biology of the catfish <i>Cnidoglanis macrocephalus</i> (Plotosidae) in an Australian estuary. Estuar. Coast. Shelf-Sci. 21:895-909.	1	45
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Leis, J.M. 1981. Diodontidae. In W. Fischer, G. Bianchi and W.B. Scott (eds.) FAO species identification sheets for fishery purposes. Eastern Central Atlantic; fishing areas 34, 47 (in part). Department of Fisheries and Oceans Canada and FAO. Vol. 2. var.	1	1
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Letourneur, Y., R. Galzin and M. Harmelin-Vivien. 1997. Temporal variations in the diet of the damselfish <i>Stegastes nigricans</i> (Lacepède) on a Réunion fringing reef. J. Exp. Mar. Biol. Ecol. 217:1-18.	1	53
https://github.com/globalbioticinteractions/sealifebase/archive/6e93023088855bf66ea9241fb7d2d837375afe59.zip	Anyanwu, A.O. and K.I. Kusemiju. 1990. Food of the croakers <i>Pseudotolithus senegalensis</i> (C. & V.) and <i>Pseudotolithus typus</i> (Bleeker) off the coast of Lagos, Nigeria. J. Fish Biol. 37(5):823-825.	1	1
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Sinis, A.I. 2004. First documented record of <i>Lampris guttatus</i> (Brünnich, 1788) opah, in Greek seas. J. Biol. Res. 2:101-104.	1	8
https://github.com/globalbioticinteractions/sealifebase/archive/6e93023088855bf66ea9241fb7d2d837375afe59.zip	Miller, R.G. 1993. A history and atlas of the fishes of the Antarctic Ocean. Foresta Institute, Nevada. 792 p.	1	1
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Muus, B.J. and P. Dahlström. 1968. Süßwasserfische. BLV Verlagsgesellschaft, München. 224 p.	4	7
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Smyly, W.J.P. 1957. The life history of the bullhead or millers thumb (<i>Cottus gobio</i> L.). Proc. Zoll. Soc. Lond. 128:431-453.	1	5
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Murdy, E.O., R.S. Birdsong and J.A. Musick. 1997. Fishes of Chesapeake Bay. Smithsonian Institution Press Washington and London. 324 p.	1	2
https://github.com/globalbioticinteractions/sealifebase/archive/6e93023088855bf66ea9241fb7d2d837375afe59.zip	Markaida, U. and O. Sosa-Nishizaki. 1998. Food and feeding habits of swordfish,<i> Xiphias gladius</i> L., off western Baja California. NOAA Tech. Rep. NMFS 142:245-259.	1	10
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Anderson, C. and A. Hafiz. 1992. Common reef fishes of the Maldives. Part 3. Novelty Printers and Publishers, Male, Republic of Maldives. 85 p.	11	11
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Newman, S.P., S.H. Gruber and R.D. Handy. 2004. The scarecrow toadfish: habitat, abundance and size at maturity at Bimini, Bahamas. J. Fish Biol. 64:248-252.	1	2
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Ben-Tuvia, A. and R. McKay. 1986. Haemulidae. p. 858-864. In P.J.P. Whitehead, M.-L. Bauchot, J.-C. Hureau, J. Nielsen and E. Tortonese (eds.) Fishes of the north-eastern Atlantic and the Mediterranean. volume 2. UNESCO, Paris.	4	4
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Dul?i?, J., I. Jardas and A. Pallaoro. 2005. New record of opah <i>Lampris guttatus</i> (Lampridae) in the Adriatic waters with a review of Adriatic records. Cybium 29(2):195-197.	1	5
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Allibone, R.M. and C.R. Townsend. 1998. Comparative dietary analysis of a recently described fish species complex (Galaxiidae) in a New Zealand river. N.Z. J. Mar. Freshwat. Res. 32(3):351-361.	3	163
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Polling, L., H.J. Schoonbee and J.E. Saayman. 1992. Feeding habits of two small cyprinids, in a subtropical impoundment in the Transvaal, South Africa. J. Zool. Afr. 106:243-252.	2	40
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Merrett, N.R. 1990. Chlorophthalmidae. p. 351-360. In J.C. Quero, J.C. Hureau, C. Karrer, A. Post and L. Saldanha (eds.) Check-list of the fishes of the eastern tropical Atlantic (CLOFETA). JNICT, Lisbon; SEI, Paris; and UNESCO, Paris. Vol. 1.	2	2
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Arunachalam, M., J.A. Johnson, A. Sankaranarayanan, R. Soranam, A. Manimekalan and P.N. Shanthi. 2000. Cultivable and ornamental fishes of Manimuthar river, Tamil Nadu. p. 247-253. In A.G. Ponniah and A. Gopalakrishnan (eds.) Endemic fish diversity of Western Ghats. NBFGR-NATP Publication. National Bureau of Fish Genetic Resources, Lucknow, U.P., India. 1,347 p.	3	6
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Soto, J.M.R. 2001. Distribution and reproductive biology of the striped smooth-hound <i>Mustelus fasciatus</i> (Garman, 1913) (Carcharhiniformes, Triakidae). Mare Magnum 1(2):129-134.	1	10
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Nielsen, J.G. 1974. Bothidae. In W. Fisher and P.J.P. Whitehead (eds.) FAO species identification sheets for fishery purposes. Eastern Indian Ocean (fishing area 57) and Western Central Pacific (fishing area 71). Rome, FAO, vol. 3. pag. var.	2	2
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Costa, W.J.E.M. 1994. A new genus and species of Sarcoglanidinae (Siluriformes: Trichomycteridae) from the Araguaia Basin, central Brazil, with notes on subfamilial phylogeny. Ichthyol. Explor. Freshwat. 5(3):207-216.	1	2
https://github.com/globalbioticinteractions/inaturalist/archive/4ab2be97610f9aa50e01c57ad0ba36b5aa423780.zip	Danilo Hegg. 2016. Notolabrus fucicola interaction->preyed on Homo sapiens. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/2638915> on 20 May 2017.	1	1
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Winstanley, R.H. 1983. The food of snapper <i>Chrysophrys auratus</i> in Port Phillip Bay, Victoria. Victorian Department of Conservation, Forests and Lands, Fisheries and Wildlife Service, Commercial Fisheries Report 10. 14 p.	1	9
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Gavlena, F.K. 1977. Bighead goby Neogobius kessleri (Guenther) in Volgograd reservoir. Vopr. Ikhtiol. 17(2):359-360.	1	11
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Gracia, A. and E. Lozano. 1980. Alimentacion del Bagre Marino <i>Netuma platypogon</i> y su importancia como indicador de reclutamiento de postlarvas de langosta (Decapoda: Palinuridae), Guerrero, Mexico. An. Centro Cienc. Del Mar y Limnol. Univ. Nal. Autón México 7(2):199-206.	1	8
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Cross, J.N., J. Roney and G.S. Kleppel. 1985. Fish food habits along a pollution gradient. Calif. Fish and Game 71(1):28-39.	8	30
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Temming, A. 1989. Long-term changes in stock abundance of the common dab (<i>Limanda limanda</i>) in the Baltic proper. p. 39-50. In O. Bagge and O. Rechlin (eds.) Baltic Sea fishery resources. A symposium held in Rostock, 29 February-3 March 1988. Rapp. P. V. Reun. Ciem. 190.	1	1
https://github.com/globalbioticinteractions/brose/archive/847a602b052363171a53909a3ead1ba307c4c0ff.zip	Rayner, unpublished	19	95
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Clark, M.R. 1985. Feeding relationships of seven fish species from the Campbell Plateau, New Zealand. N.Z. J. Mar. Freshwat. Res. 19(3):365-374.	4	4
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Compagno, L.J.V. and V.H. Niem. 1998. Hemiscylliidae. Longtail carpetsharks. p. 1249-1259. In K.E. Carpenter and V.H. Niem (eds.) FAO identification guide for fishery purposes. The Living Marine Resources of the Western Central Pacific. FAO, Rome.	1	1
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Geistdoerfer, P. 1986. Macrouridae. p. 644-676. In P.J.P. Whitehead, M.-L. Bauchot, J.-C. Hureau, J. Nielsen and E. Tortonese (eds.) Fishes of the north-eastern Atlantic and the Mediterranean. UNESCO, Paris. Vol. 2.	4	4
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Daan, N., B. Johnson, J.R. Larsen and H. Sparholt. 1993. Analysis of the ray (<i>Raja</i> spec.) samples collected during the 1991 International Stomach Sampling Project. ICES C.M. 1993/G:15. 17 p.	4	222
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Jayaram, K.C. 1984. Ariidae. In W. Fischer and G. Bianchi (eds.) FAO species identification sheets for fishery purposes. Western Indian Ocean fishing area 51. Vol. 1. FAO, Rome. pag. var.	8	8
